exercise_img,title,exercise_info,how_to,benefits,muscle_groups,equipment,muscle_img,muscle_worked
/user/downloads/barbell-uprightrow.gif,Barbell Upright Row,,,,"{'primary': 'Shoulders, Trapezius, '}","Barbell, Full Gym, ",/user/downloads/barbell-upright-row-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - İnfraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Biceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levator Scapulae': '60%'}"
/user/downloads/Resistance-Band-Bent-Over-Rear-Delt-Fly.gif,Resistance Band Bent Over Rear Delt Fly,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, Resistance Band, ",,
/user/downloads/Resistance-Band-Pull-Apart.gif,Resistance Band Pull Apart,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, Resistance Band, ",,
/user/downloads/Standing-Single-Arm-Upright-Row.gif,Single Arm Upright Row | Gymstick,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Face-pull.gif,Face Pull With Resistance Band,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, Gymstick, Resistance Band, ",,
/user/downloads/Arm-Scissors.gif,Arm Scissors,,,,"{'primary': 'Chest, Shoulders, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Arm-Scissors-Muscles-Worked.png,"{'Chest': '80%', 'Shoulder': '80%', 'Trapezius': '80%'}"
/user/downloads/arm-circles.gif,Side Arm Raises,,,,"{'primary': 'Shoulders, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/Arm-Circles_Shoulders.gif,Arm Circles,,,,"{'primary': 'Shoulders, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/arm-circle-musle-worked-300x300.png,"{'Target - Shoulder': '100%', 'Trapezius': '80%', 'Levator Scapulae': '80%', 'Pectoralis ': '80%', 'Triceps': '80%', 'Rotator Cuff': '80%', 'Splenius': '80%'}"
/user/downloads/Dumbbell-Lateral-Raise.gif,Dumbbell Lateral Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
,Dumbbell Shoulder Press,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",,"{'Target - Anterior Deltoid': '100%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Stabilizers - Levatos Scapula': '55%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Smith-Machine-Behind-Neck-Press.gif,Smith Machine Behind Neck Press,,,,"{'primary': 'Shoulders, '}","Full Gym, Machine, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Smith-Machine-Shoulder-Press.gif,Smith Machine Shoulder Press,,,,"{'primary': 'Shoulders, '}","Full Gym, Machine, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Triceps Brachii': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%', 'Stabilizers - Trapezius, Upper': '55%', 'Dynamic Stabilizers - Biceps Brachii': '55%'}"
/user/downloads/Cable-Lateral-Raise.gif,Cable Lateral Raise,,,,"{'primary': 'Shoulders, '}","Cable, Full Gym, Resistance Band, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/45-Degree-Incline-Row.gif,45 Degree Incline Row,,,,"{'primary': 'Shoulders, Trapezius, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Rhomboids': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Brachialis': '75%', 'Dynamic Stabilizers - Biceps Brachii': '75%'}"
/user/downloads/Lever-Shoulder-Press.gif,Lever Shoulder Press,,,,"{'primary': 'Shoulders, '}","Full Gym, Machine, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Barbell-Shoulder-Press.gif,Barbell Shoulder Press,,,,"{'primary': 'Shoulders, '}","Barbell, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Standing-Barbell-Close-Grip-Military-Press.gif,Standing Close Grip Military Press,,,,"{'primary': 'Shoulders, '}","Barbell, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Barbell-Military-Press.gif,Barbell Military Press (Overhead press),,,,"{'primary': 'Shoulders, '}","Barbell, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Dumbbell-Chest-Supported-Lateral-Raises.gif,Dumbbell Chest Supported Lateral Raises,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/chest-supported-lateral-raise-muscle-worked.png,"{'Target - Deltoid, Lateral and Posterior ': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Rhomboids': '75%', 'Synergists - Serratus Anterior': '75%'}"
/user/downloads/Dumbbell-6-Ways-Raise.gif,Dumbbell 6 Way Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, ",,
/user/downloads/Dumbbell-4-Ways-Lateral-Raise.gif,Dumbbell 4 Way Lateral Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",,
/user/downloads/Alternating-Dumbbell-Front-Raise.gif,Alternating Dumbbell Front Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Trapezius, Upper': '55%', 'Stabilizers - Wrist Extensors': '55%', 'Stabilizers - Levator Scapulae': '55%'}"
/user/downloads/Two-Arm-Cable-Front-Raise.gif,Two Arm Cable Front Raise,,,,"{'primary': 'Shoulders, '}","Cable, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Stabilizers - Levatos Scapula': '55%', 'Stabilizers - Wrist Extensors': '55%'}"
/user/downloads/Two-Arm-Dumbbell-Front-Raise.gif,Two Arm Dumbbell Front Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Trapezius, Upper': '55%', 'Stabilizers - Wrist Extensors': '55%', 'Stabilizers - Levator Scapulae': '55%'}"
/user/downloads/Dumbbell-Front-Raise.gif,Dumbbell Front Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Trapezius, Upper': '55%', 'Stabilizers - Wrist Extensors': '55%', 'Stabilizers - Levator Scapulae': '55%'}"
/user/downloads/Cable-Front-Raise.gif,Cable Front Raise,,,,"{'primary': 'Shoulders, '}","Cable, Full Gym, Resistance Band, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Stabilizers - Levatos Scapula': '55%', 'Stabilizers - Wrist Extensors': '55%'}"
/user/downloads/Leaning-Single-Arm-Dumbbell-Lateral-Raise.gif,Leaning Single Arm Dumbbell Lateral Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/Seated-Behind-the-Neck-Press.gif,Seated Behind Neck Press,,,,"{'primary': 'Shoulders, '}","Barbell, Full Gym, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/Rear-Delt-Machine-Flys.gif,Rear Delt Fly Machine,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, Machine, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Rhomboids': '75%'}"
/user/downloads/Seated-Rear-Lateral-Dumbbell-Raise.gif,Seated Rear Lateral Dumbbell Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Rhomboids': '75%'}"
,Half Arnold Press,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
,Arnold Press,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",,"{'Deltoid Anterior (Lateral and Posterior)': '100%', 'Synergists - Supraspinatus': '80%', 'Synergists - Trapezius': '80%', 'Synergists - Triceps Brachii': '80%', 'Synergists - Serratus Anterior': '80%', 'Dynamic Stabilizers - Triceps, Long Head': '80%', 'Stabilizers - Levator Scapulae': '80%'}"
/user/downloads/Seated-Dumbbell-Lateral-Raise.gif,Seated Dumbbell Lateral Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/cable-rear-delt-fly.gif,Cable Rear Delt Fly,,,,"{'primary': 'Shoulders, Trapezius, '}","Cable, Full Gym, Resistance Band, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Rhomboids': '75%'}"
/user/downloads/Bent-Over-Lateral-Raise.gif,Bent Over Lateral Raise,,,,"{'primary': 'Shoulders, Trapezius, Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Rhomboids': '75%'}"
/user/downloads/Dumbbell-Bent-Arm-Laterl-Raise.gif,Bent Arm Lateral Raise,,,,"{'primary': 'Shoulders, '}","Dumbbells, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/Cable-Upright-Row.gif,Cable Upright Row,,,,"{'primary': 'Shoulders, Trapezius, '}","Cable, Full Gym, ",/user/downloads/barbell-upright-row-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - İnfraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Biceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levator Scapulae': '60%'}"
/user/downloads/Face-Pull.gif,Face Pull,,,,"{'primary': 'Shoulders, Trapezius, '}","Cable, Full Gym, ",/user/downloads/muscle-worked-in-the-face-pull-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Rhomboids': '75%', 'Stabilizers - Erector Spinae': '60%'}"
/user/downloads/Half-Kneeling-High-Cable-Row-Rope.gif,Half Kneeling High Cable Row Rope,,,,"{'primary': 'Shoulders, Trapezius, '}","Cable, Full Gym, ",/user/downloads/muscle-worked-in-the-face-pull-300x300.png,"{'Target - Posterior Deltoid': '100%', 'Synergists - Infraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Rhomboids': '75%', 'Stabilizers - Erector Spinae': '60%'}"
/user/downloads/Leaning-Cable-Lateral-Raise.gif,Leaning Cable Lateral Raise,,,,"{'primary': 'Shoulders, '}","Cable, Full Gym, ",/user/downloads/Rear-Lateral-Dumbbell-Raise-musle-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - Trapezius': '75%'}"
/user/downloads/Dumbbell-Raise.gif,Dumbbell Raise,,,,"{'primary': 'Shoulders, Trapezius, '}","Dumbbells, Full Gym, ",/user/downloads/barbell-upright-row-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - İnfraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Biceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levator Scapulae': '60%'}"
/user/downloads/Dumbbell-Upright-Row.gif,Dumbbell Upright Row,,,,"{'primary': 'Shoulders, Trapezius, '}","Dumbbells, Full Gym, ",/user/downloads/barbell-upright-row-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - İnfraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Biceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levator Scapulae': '60%'}"
/user/downloads/Bodyweight-Military-Press.gif,Bodyweight Military Press,,,,"{'primary': 'Shoulders, Trapezius, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/shoulder-press-muscle-worked-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Supraspinatus': '75%', 'Synergists - Triceps ': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levatos Scapula': '55%'}"
/user/downloads/push-press-1.gif,Push Press,,,,"{'primary': 'Full Body, Shoulders, '}","Barbell, Full Gym, ",/user/downloads/muscle-worked-in-the-push-press-300x300.png,"{'Target - Anterior Deltoid': '100%', 'Synergists - Pectoralis Major, Clavicular': '75%', 'Synergists - Lateral Deltoid': '75%', 'Synergists - Trapezius': '75%', 'Synergists - Hip Flexion': '75%', 'Synergists - Hamstring': '75%', 'Synergists - Quadriceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Synergists - Biceps': '75%', 'Synergists - Triceps': '75%', 'Synergists - Plantar Flexion': '75%', 'Stabilizers - Trapezius, Upper': '55%', 'Stabilizers - Wrist Extensors': '55%'}"
/user/downloads/Barbell-Upright-Row.gif,Ez Bar Upright Row,,,,"{'primary': 'Shoulders, Trapezius, '}","Barbell, Full Gym, ",/user/downloads/barbell-upright-row-300x300.png,"{'Target - Lateral Deltoid': '100%', 'Synergists - Trapezius': '75%', 'Synergists - Supraspinatus': '75%', 'Synergists - Anterior Deltoid': '75%', 'Synergists - İnfraspinatus': '75%', 'Synergists - Teres Minor': '75%', 'Synergists - Brachialis': '75%', 'Synergists - Brachioradialis': '75%', 'Synergists - Biceps': '75%', 'Synergists - Serratus Anterior': '75%', 'Stabilizers - Levator Scapulae': '60%'}"
